HylemeID;SeqID;Hyleme;Hyleme-Type;Callaway Headings;Comment;Tale Title
502;27;In the morning, [PER] calls the cannibal. ;single-point;;;
503;27;[PER] says he has bad news.;single-point;;;
504;27;[PER] tells the cannibal to open the door.;single-point;;;
505;27;The cannibal cannot open the door.;single-point;;;
506;27;[PER] tells the cannibal to shake the bag.;single-point;;;
507;27;[PER] tells the cannibal to bring the bag.;single-point;;;
508;27;The cannibal opens the bag.;single-point;;;
509;27;The snake bites the cannibal in the hand.;single-point;;;
510;27;The bee stings the cannibal in the eye.;single-point;;;
511;27;The wasp stings the cannibal in the cheek. ;single-point;;;
512;27;The scorpion stings the cannibal.;single-point;;;
513;27;The cannibal asks [PER] for help.;single-point;;;
514;27;The cannibal cannot see.;durative-resultative;;;
515;27;[PER] says he does not know how the animals got into his bag.;single-point;;;
516;27;The cannibal asks [PER] to open the doorway.;single-point;;;
517;27;The animal eat the cannibal.;single-point;;;
518;27;The cannibal cries.;single-point;;;
519;27;The cannibal dies.;single-point;;;
520;27;[The cannibal is dead.];durative-constant;Uthlakanyana mocks the dead cannibal, and instals himself as owner of the house.;;
521;28;[PER] opens the door.;single-point;;;
522;28;[PER] mocks the cannibal.;single-point;;;
523;28;The cannibal is dead.;durative-constant;;;
524;28;[PER] removes the dead cannibal from the house.;single-point;;;
525;28;[PER] takes over the house.;single-point;;;
526;28;[PER] sleeps.;single-point;;;
527;28;[PER] is happy.;durative-resultative;;;
528;28;The cannibal is the owner of the house.;durative-constant;The original owner of the house comes back , and submits to Uthlakanyana.;;
529;28;The cannibal knows what happened to the cannibal with the musical calabash.;durative-constant;;;
530;28;The cannibal submits to [PER].;single-point;;;
531;28;[PER] accepts the cannibal as part of his family.;single-point;;;
532;28;They remain together for some time.;durative-resultative;;;
533;29;[PER] wants to get his flute back from the iguana.;durativ-initial;;;
534;29;[PER] leaves.;single-point;Uthlakanyana cannot forget the iguana, from whom he gets back his whistle.;;
535;29;[PER] finds the place [where he met the iguana.];single-point;;;
536;29;[PER] goes up the river.;single-point;;;
537;29;The iguana is eating by the river.;durativ-initial;;;
538;29;The iguana is carrying the flute.;durativ-initial;;;
539;29;[PER] climbs up the tree.;single-point;;;
540;29;[PER] calls the iguana.;single-point;;;
541;29;The iguana asks [PER] to come to him.;single-point;;;
542;29;[PER] comes down from the tree.;single-point;;;
543;29;[PER] asks for his flute.;single-point;;;
544;29;[PER] beats the iguana.;single-point;;;
545;29;[PER] takes his flute back from the iguana.;single-point;;;
546;29;[PER] kills the iguana.;single-point;;;
547;29;The iguana is dead.;durative-resultative;;;
548;30;[PER] returns to the cannibal. ;single-point;Uthlakanyana returns to the cannibal, but finds the house burnt, and determines to go back to his mother.;;
549;30;The cannibal is not there.;durative-constant;;;
550;30;The house is burnt down.;durative-constant;;;
551;30;[PER] lives in the open field for a while.;single-point;;;
552;30;[PER] leaves.;single-point;;;
553;30;[PER] decides to go back to his mother.;single-point;;;
554;30;[PER] thinks that he is in trouble.;single-point;;;
555;31;[PER] returns home.;single-point;Uthlakanyana's arrival at home.;;
556;31;[PER]’s mother rejoices to see him.;single-point;;;
557;31;[PER] does not tell his mother about his faults.;durative-constant;;;
558;31;[PER] is scared that his mother will send him away [if she knows of his faults].;durative-constant;;;
559;31;[PER] is scared that his mother will treat him badly [if she knows of his faults].;single-point;;;
560;31;[PER] says he returned for his mother’s love.;single-point;;;
561;32;[PER] attends a wedding-dance.;single-point;On the following day Uthlakanyana goes to a wedding, and brings home some [VERN].;;
562;32;The women are dancing.;durativ-initial;;;
563;32;[PER] watches the women dancing.;single-point;;;
564;32;[PER] goes home after the dance.;single-point;;;
565;32;[PER] leaves.;single-point;;;
566;32;[PER] finds an [VERN]-(root).;single-point;;;
567;32;[PER] digs out the [VERN]-(root).;single-point;;;
568;32;[PER] brings the [VERN]-(root) home to his mother.;single-point;;;
569;32;[PER] asks his mother to cook the root for him.;single-point;;;
570;32;[PER] goes out to milk a cow.;single-point;;;
571;32;[PER]’s mother cooks the [VERN]-(root).;single-point;;;
572;32;[PER]’s mother tastes the [VERN]-(root).;single-point;;;
573;32;[The root tastes nice.];durative-resultative;;;
574;32;[PER]’s mother eats the whole [VERN]-(root).;single-point;;;
575;33;[[PER] is [PER].];durative-constant;His mother, having eaten the umdiandiane, redeems her fault by a milk-pail.;;
576;33;[PER] asks his mother for the [VERN](-root).;single-point;;;
577;33;[PER]’s mother confesses that she ate the root.;single-point;;;
578;33;[PER]’s mother gives [PER] a milk-pail.;single-point;;;
579;33;[PER] leaves with the milk-pail.;single-point;;;
580;34;[PER] meets some boys.;single-point;Uthlakanyana lends his milk -pail, for which when broken he gets an assagai.;;
581;34;The boys are herding sheep.;durativ-initial;;;
582;34;The boys are milking the sheep into broken pieces of pottery.;durativ-initial;;;
583;34;[PER] lends the boys his milk-pail.;single-point;;;
584;34;[PER] asks for some milk in return.;single-point;;;
585;34;The last boy breaks the milk-pail.;single-point;;;
586;34;[PER] says he got the milk-pail from his mother, who ate his [VERN], which he dug up, after he attended a wedding.;single-point;;"Alternative: ""[PER] recounts how he received the milk-pail.”";
587;34;The boys give [PER] an assagai.;single-point;;;
588;34;[PER] leaves.;single-point;;;
589;35;[PER] meets some boys.;single-point;Uthlakanyana lends his assagai, for which when broken he gets an axe.;;
590;35;The boys are eating liver.;durativ-initial;;;
591;35;The boys are cutting the liver with the ring of a sugar-cane.;durativ-initial;;;
592;35;[PER] lends the boys his assagai.;single-point;;;
593;35;[PER] asks for some liver in return.;single-point;;;
594;35;The last boy breaks the assagai.;single-point;;;
595;35;[PER] says he got the assagai from the boys for the milk-pail, which he got from his mother, who ate his [VERN], which he dug up, after he attended a wedding.;single-point;;"Alternative: ""[PER] recounts how he received the assagai.”";
596;35;The boys give [PER] an axe.;single-point;;;
597;35;[PER] leaves.;single-point;;;
598;36;[PER] meets some women.;single-point;Uthlakanyana lends his axe, for which when broken he gets a blanket.;;
599;36;The women are collecting firewood.;durativ-initial;;;
600;36;The women are not using anything to cut the wood.;durativ-initial;;;
601;36;[PER] lends the women his axe.;single-point;;;
602;36;[PER] asks the women to return his axe when they are done.;single-point;;;
603;36;The last woman breaks the axe.;single-point;;;
604;36;[PER] says he got the axe from the boys for the assagai, which he got from the boys for the milk-pail, which he got from his mother, who ate his [VERN], which he dug up, after he attended a wedding. ;single-point;;"Alternative: ""[PER] recounts how he received the axe.”";
605;36;The women give [PER] a blanket.;single-point;;;
606;36;[PER] leaves.;single-point;Uthlakanyana lends his blanket, for which when torn he yets a shield.;;
607;37;[PER] meets two young men.;single-point;;;
608;37;The two young men are sleeping.;durativ-initial;;;
609;37;The two young men have no clothes.;durativ-initial;;;
610;37;[PER] lends the two young men his blanket until morning.;single-point;;;
611;37;The blanket is small.;durative-constant;;;
612;37;The two young men are pulling on the blanket.;single-point;;;
613;37;The two young men tear the blanket apart.;single-point;;;
614;37;[PER] says he got the blanket from the women for his axe, which he got from the boys for the assagai, which he got from the boys for the milk-pail, which he got from his mother, who ate his [VERN], which he dug up, after he attended a wedding.  ;single-point;;"Alternative: ""[PER] recounts how he received the blanket.”";
615;37;The two young men give [PER] a shield.;single-point;;;
616;38;[PER] meets some men.;single-point;;;
617;38;The men are fighting a leopard.;durativ-initial;;;
618;38;The men have no shield.;durativ-initial;Uthlakanyana lends his shield, for which when broken he receives a war-assagai.;;
619;38;[PER] lends the men his shield.;single-point;;;
620;38;The men kill the leopard.;single-point;;;
621;38;The men break the shield.;single-point;;;
622;38;[PER] says he got the shield from the two young men for his blanket, which he got from the women for his axe, which he got from the boys for the assagai, which he got from the boys for the milk-pail, which he got from his mother, who ate his [VERN], which he dug up, after he attended a wedding.  ;single-point;;;
623;38;The men give [PER] a war-assagai.;single-point;;;
624;38;[PER] leaves.;single-point;;;
625;39;A king has many sons.;durative-constant;The king of Usikulumi has his male children destroyed.;;Usikulumi Kahlokohloko
626;39;The king does not like having sons.;durative-constant;;;
627;39;The king fears that the sons will overthrow him when they grow up.;durative-constant;;;
628;39;Some old women are ordered to kill the king’s sons.;durative-constant;;;
629;39;The old women kill all the kings sons.;durative-constant;;;
630;40;The king has another son.;single-point;Usikulumi is born, and preserved by his mother’s love.;;
631;40;The mother takes the son to the old women.;single-point;;;
632;40;The mother conceals the son at her breast.;single-point;;;
633;40;The mother gives the old women some presents.;single-point;;;
634;40;The mother asks the women not to kill her son.;single-point;;;
635;40;The mother asks the women to bring the son to his maternal uncle.;single-point;;;
636;40;The mother loves the son very much.;durative-constant;;;
637;40;The mother asks the old women to nurse the child.;single-point;;;
638;40;The old women nurse the child.;single-point;;;
639;40;The old women bring the son to his maternal uncle.;single-point;;;
640;40;The old women leave the son with his uncle.;single-point;;;
641;41;The son grows up.;single-point;He goes with the herdboys, and acts the king.;;
642;41;The son is a young man.;durative-constant;;;
643;41;The young man likes to herd the cattle.;durative-constant;;;
644;41;The young man likes to follow the boys of his uncle’s kraal.;durative-constant;;;
645;41;The boys respect the young man.;durative-constant;;;
646;41;The boys honour the young man.;durative-constant;;;
647;41;The young man and the boys are herding the cattle.;durative-initial;;;
648;41;The young man proposes to collect some stones.;single-point;;;
